branch,product_desc,category,division,department,qty,true_revenue,total_cost,total_profit,record_count,profit_per_unit,profit_margin_pct,branch_qty_benchmark_median,branch_ppu_benchmark_median,branch_popularity_index,branch_margin_index,branch_quadrant,branch_recommended_action,branch_profit_contribution_pct
Stories Ain El Mreisseh,CHOCOLATE ECLAIR,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,COCONUT CAKE,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,DUO CHOCOLATE - DOUBLE TROUBLE,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,FRUIT CAKE - JAR,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,LEMON CAKE,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,MANGO MINTED CHEESECAKE - JAR,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,MIXED LONG BISCUITS,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,MIXED PETIT FOUR VANILLA & CHOCOLATE,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,MIXED ROUND BISCUITS,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,NUT BLEND,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,PISTACHIO CAKE - JAR,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,PISTACHIO CHEESECAKE,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,PISTACHIO DATE BALL,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,PRALINE KISS COOKIE,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,RED VELVET - JAR,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,SALTED CARAMEL ECLAIR,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,SESAME BLEND,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,TARTE AU FRAISE,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,THYME CROISSANT - HEALTHY,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,TIRAMISU - JAR,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,VANILLA ECLAIR,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,VELVET KISS COOKIE,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,WHITE TRUFFLE CHOCO BALL,FOOD,HEALTHY SECTION,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,CINNAMON ROLL+DRINK,FOOD,OFFER,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,TURKEY & CHEESE SUB+DRINK,FOOD,OFFER,TAKE AWAY,0.0,0.0,0.0,0.0,1,,,277.4,164.99,0.0,,unclassified,Insufficient sales signal: review tracking and data quality.,0.0
Stories Ain El Mreisseh,TASTING CUP LOTUS SPREAD,FOOD,MEDIUM,TABLE,5.0,0.0,33.57,-33.57,1,-6.71,,277.4,164.99,0.02,-0.04,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,TASTING CUP OREO,FOOD,FROZEN YOGHURT,TAKE AWAY,7.0,0.0,77.87,-77.87,1,-11.12,,277.4,164.99,0.03,-0.07,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,SHAKRIYEH,FOOD,PLAT DE JOUR,TAKE AWAY,4.0,2522.52,2663.52,-141.0,1,-35.25,-5.59,277.4,164.99,0.01,-0.21,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,ADD SKIMMED MILK,BEVERAGES,COLD BAR SECTION,TAKE AWAY,48.0,0.0,161.1,-161.1,1,-3.36,,277.4,164.99,0.17,-0.02,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,NOUILLE,FOOD,PLAT DE JOUR,TAKE AWAY,4.0,2522.52,2696.93,-174.41,1,-43.6,-6.91,277.4,164.99,0.01,-0.26,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,TASTING CUP OREO,FOOD,MEDIUM,TABLE,31.0,0.0,344.87,-344.87,1,-11.12,,277.4,164.99,0.11,-0.07,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,ADD FULL FAT MILK,BEVERAGES,COLD BAR SECTION,TAKE AWAY,150.0,0.0,503.44,-503.44,2,-3.36,,277.4,164.99,0.54,-0.02,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,TASTING CUP LOTUS SPREAD,FOOD,FROZEN YOGHURT,TAKE AWAY,94.0,0.0,631.13,-631.13,1,-6.71,,277.4,164.99,0.34,-0.04,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,TASTING CUP POMEGRANATE,FOOD,MEDIUM,TABLE,109.0,0.0,801.51,-801.51,1,-7.35,,277.4,164.99,0.39,-0.04,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,TASTING CUP CHOCOLATE,FOOD,MEDIUM,TABLE,118.0,0.0,1018.36,-1018.36,1,-8.63,,277.4,164.99,0.43,-0.05,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,TASTING CUP SPECULOSE LOTUS,FOOD,MEDIUM,TABLE,87.0,0.0,1204.76,-1204.76,1,-13.85,,277.4,164.99,0.31,-0.08,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,TASTING CUP MANGO,FOOD,MEDIUM,TABLE,128.0,0.0,1235.26,-1235.26,1,-9.65,,277.4,164.99,0.46,-0.06,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,TASTING CUP ORIGINAL YOUGHURT,FOOD,MEDIUM,TABLE,136.0,0.0,1339.53,-1339.53,1,-9.85,,277.4,164.99,0.49,-0.06,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,TASTING CUP BLUEBERRY,FOOD,MEDIUM,TABLE,144.0,0.0,1380.95,-1380.95,1,-9.59,,277.4,164.99,0.52,-0.06,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,REPLACE LACTOSE FREE LARGE,BEVERAGES,SMALL,TABLE,85.0,0.0,1426.41,-1426.41,1,-16.78,,277.4,164.99,0.31,-0.1,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,TASTING CUP PISTACHIO,FOOD,MEDIUM,TABLE,50.0,0.0,1681.27,-1681.27,1,-33.63,,277.4,164.99,0.18,-0.2,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,OATS COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,733.0,0.0,1683.82,-1683.82,2,-2.3,,277.4,164.99,2.64,-0.01,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0
Stories Ain El Mreisseh,TASTING CUP POMEGRANATE,FOOD,FROZEN YOGHURT,TAKE AWAY,331.0,0.0,2433.95,-2433.95,1,-7.35,,277.4,164.99,1.19,-0.04,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0
Stories Ain El Mreisseh,TASTING CUP SPECULOSE LOTUS,FOOD,FROZEN YOGHURT,TAKE AWAY,195.0,0.0,2700.32,-2700.32,1,-13.85,,277.4,164.99,0.7,-0.08,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,TASTING CUP PISTACHIO,FOOD,FROZEN YOGHURT,TAKE AWAY,89.0,0.0,2992.66,-2992.66,1,-33.63,,277.4,164.99,0.32,-0.2,dog,"Low demand and low margin: consider reformulation, repricing, or phase-out.",-0.0
Stories Ain El Mreisseh,TASTING CUP CHOCOLATE,FOOD,FROZEN YOGHURT,TAKE AWAY,348.0,0.0,3003.3,-3003.3,1,-8.63,,277.4,164.99,1.25,-0.05,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0
Stories Ain El Mreisseh,TASTING CUP MANGO,FOOD,FROZEN YOGHURT,TAKE AWAY,352.0,0.0,3396.97,-3396.97,1,-9.65,,277.4,164.99,1.27,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0
Stories Ain El Mreisseh,TASTING CUP BLUEBERRY,FOOD,FROZEN YOGHURT,TAKE AWAY,363.0,0.0,3481.14,-3481.14,1,-9.59,,277.4,164.99,1.31,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0
Stories Ain El Mreisseh,TASTING CUP ORIGINAL YOUGHURT,FOOD,FROZEN YOGHURT,TAKE AWAY,379.0,0.0,3732.96,-3732.96,1,-9.85,,277.4,164.99,1.37,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.0
Stories Ain El Mreisseh,REPLACE LACTOSE FREE SMALL,BEVERAGES,SMALL,TABLE,456.0,0.0,4251.25,-4251.25,1,-9.32,,277.4,164.99,1.64,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.01
Stories Ain El Mreisseh,SPRINKLES COMBO,FOOD,MEDIUM,TABLE,1398.0,0.0,5255.08,-5255.08,1,-3.76,,277.4,164.99,5.04,-0.02,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.01
Stories Ain El Mreisseh,HONEY COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,943.0,0.0,8472.95,-8472.95,2,-8.99,,277.4,164.99,3.4,-0.05,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.01
Stories Ain El Mreisseh,REPLACE LACTOSE FREE LARGE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,551.0,0.0,9246.47,-9246.47,1,-16.78,,277.4,164.99,1.99,-0.1,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.01
Stories Ain El Mreisseh,REPLACE LACTOSE FREE MEDIUM,BEVERAGES,SMALL,TABLE,779.0,0.0,10167.57,-10167.57,1,-13.05,,277.4,164.99,2.81,-0.08,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.01
Stories Ain El Mreisseh,SPRINKLES COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,3154.0,0.0,11855.89,-11855.89,1,-3.76,,277.4,164.99,11.37,-0.02,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.02
Stories Ain El Mreisseh,WAFER ROLL COMBO,FOOD,MEDIUM,TABLE,2211.0,0.0,15711.66,-15711.66,1,-7.11,,277.4,164.99,7.97,-0.04,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.02
Stories Ain El Mreisseh,LABNEH SUB,FOOD,SANDWICHES,TAKE AWAY,1570.0,102294.3,121386.44,-19092.14,2,-12.16,-18.66,277.4,164.99,5.66,-0.07,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.02
Stories Ain El Mreisseh,REPLACE LACTOSE FREE SMALL,BEVERAGES,COLD BAR SECTION,TAKE AWAY,2370.0,0.0,22095.31,-22095.31,1,-9.32,,277.4,164.99,8.54,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.03
Stories Ain El Mreisseh,1 SHOT DECAFE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,2439.0,0.0,23284.32,-23284.32,2,-9.55,,277.4,164.99,8.79,-0.06,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.03
Stories Ain El Mreisseh,3 SHOT DECAFE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,818.0,0.0,23427.52,-23427.52,2,-28.64,,277.4,164.99,2.95,-0.17,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.03
Stories Ain El Mreisseh,WAFER ROLL COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,5086.0,0.0,36141.8,-36141.8,1,-7.11,,277.4,164.99,18.33,-0.04,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.05
Stories Ain El Mreisseh,GRANOLLA COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,7930.0,0.0,42381.32,-42381.32,2,-5.34,,277.4,164.99,28.59,-0.03,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.05
Stories Ain El Mreisseh,REPLACE LACTOSE FREE MEDIUM,BEVERAGES,COLD BAR SECTION,TAKE AWAY,4076.0,0.0,53200.29,-53200.29,1,-13.05,,277.4,164.99,14.69,-0.08,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.07
Stories Ain El Mreisseh,MARSHMALLOW COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,9820.0,0.0,58592.67,-58592.67,2,-5.97,,277.4,164.99,35.4,-0.04,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.08
Stories Ain El Mreisseh,GUMMY BEARS COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,8386.0,0.0,61920.13,-61920.13,2,-7.38,,277.4,164.99,30.23,-0.04,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.08
Stories Ain El Mreisseh,2 SHOT DECAFE,BEVERAGES,COLD BAR SECTION,TAKE AWAY,3771.0,0.0,72000.96,-72000.96,2,-19.09,,277.4,164.99,13.59,-0.12,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.09
Stories Ain El Mreisseh,MIXED NUTS COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,4858.0,0.0,74784.05,-74784.05,2,-15.39,,277.4,164.99,17.51,-0.09,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.1
Stories Ain El Mreisseh,OREO COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,9367.0,0.0,76918.03,-76918.03,2,-8.21,,277.4,164.99,33.77,-0.05,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.1
Stories Ain El Mreisseh,CHOCOLATE CHIPS COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,10352.0,0.0,92341.56,-92341.56,2,-8.92,,277.4,164.99,37.32,-0.05,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.12
Stories Ain El Mreisseh,LOTUS BISCUIT COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,8616.0,0.0,93966.34,-93966.34,2,-10.91,,277.4,164.99,31.06,-0.07,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.12
Stories Ain El Mreisseh,STRAWBERRY COMBO,FOOD,MEDIUM,TABLE,10458.0,0.0,151773.41,-151773.41,1,-14.51,,277.4,164.99,37.7,-0.09,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.2
Stories Ain El Mreisseh,BROWNIES COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,9574.0,0.0,176858.59,-176858.59,2,-18.47,,277.4,164.99,34.51,-0.11,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.23
Stories Ain El Mreisseh,VEGGIE SUB,FOOD,SANDWICHES,TAKE AWAY,3226.0,15887.08,194033.68,-178146.6,2,-55.22,-1121.33,277.4,164.99,11.63,-0.33,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.23
Stories Ain El Mreisseh,PINEAPPLE COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,16463.0,0.0,301663.97,-301663.97,2,-18.32,,277.4,164.99,59.35,-0.11,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.39
Stories Ain El Mreisseh,MANGO COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,27564.0,0.0,338498.6,-338498.6,2,-12.28,,277.4,164.99,99.37,-0.07,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.44
Stories Ain El Mreisseh,STRAWBERRY COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,27731.0,0.0,402450.61,-402450.61,1,-14.51,,277.4,164.99,99.97,-0.09,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-0.52
Stories Ain El Mreisseh,BLUEBERRIES COMBO,FOOD,FROZEN YOGHURT,TAKE AWAY,29216.0,0.0,871610.67,-871610.67,2,-29.83,,277.4,164.99,105.32,-0.18,plowhorse,High demand but low unit margin: optimize cost/price and portions.,-1.12
Stories Airport,CARAMEL FRAPP MEDIUM,BEVERAGES,COLD BAR SECTION,TABLE,7907.0,2098666.69,561517.6,1537149.09,1,194.4,73.24,166.5,155.82,47.49,1.25,star,"Keep quality high, feature prominently, and bundle for upsell.",5.87
Stories Airport,MANGO YOGHURT COMBO SMALL,FOOD,FROZEN YOGHURT,TABLE,4302.75,1486427.93,279880.16,1206547.77,1,280.41,81.17,166.5,155.82,25.84,1.8,star,"Keep quality high, feature prominently, and bundle for upsell.",4.6
Stories Airport,CLASSIC CINNAMON ROLL LARGE,FOOD,CINNAMON ROLLS,TABLE,4276.0,1271441.45,214988.59,1056452.86,1,247.07,83.09,166.5,155.82,25.68,1.59,star,"Keep quality high, feature prominently, and bundle for upsell.",4.03
Stories Airport,WATER,BEVERAGES,GRAB&GO BEVERAGES,TABLE,21817.0,917231.2,99996.41,817234.79,1,37.46,89.1,166.5,155.82,131.03,0.24,plowhorse,High demand but low unit margin: optimize cost/price and portions.,3.12
Stories Airport,ICED LATTE MEDIUM,BEVERAGES,COLD BAR SECTION,TABLE,4263.0,972936.93,174777.1,798159.83,1,187.23,82.04,166.5,155.82,25.6,1.2,star,"Keep quality high, feature prominently, and bundle for upsell.",3.05
Stories Airport,BLUEBERRY YOGHURT COMBO SMALL,FOOD,FROZEN YOGHURT,TABLE,2788.0,959237.24,180083.99,779153.25,1,279.47,81.23,166.5,155.82,16.74,1.79,star,"Keep quality high, feature prominently, and bundle for upsell.",2.97
Stories Airport,ICED WHITE MOCHA MEDIUM,BEVERAGES,COLD BAR SECTION,TABLE,3488.0,921753.76,154943.9,766809.86,1,219.84,83.19,166.5,155.82,20.95,1.41,star,"Keep quality high, feature prominently, and bundle for upsell.",2.93
Stories Airport,MANGO YOGHURT COMBO MEDIUM,FOOD,FROZEN YOGHURT,TABLE,2262.5,883258.26,193389.63,689868.63,1,304.91,78.1,166.5,155.82,13.59,1.96,star,"Keep quality high, feature prominently, and bundle for upsell.",2.63
Stories Airport,ORIGINAL YOGHURT COMBO SMALL,FOOD,FROZEN YOGHURT,TABLE,2405.75,821304.8,184299.97,637004.83,1,264.78,77.56,166.5,155.82,14.45,1.7,star,"Keep quality high, feature prominently, and bundle for upsell.",2.43
Stories Airport,ESPRESSO,BEVERAGES,HOT BAR SECTION,TABLE,3657.0,578858.86,43136.79,535722.07,1,146.49,92.55,166.5,155.82,21.96,0.94,plowhorse,High demand but low unit margin: optimize cost/price and portions.,2.04
Stories Airport,LATTE MEDIUM,BEVERAGES,HOT BAR SECTION,TABLE,2589.0,590882.88,132188.5,458694.38,1,177.17,77.63,166.5,155.82,15.55,1.14,star,"Keep quality high, feature prominently, and bundle for upsell.",1.75
Stories Airport,STRAWBERRY CREAM FRAPP MEDIUM,BEVERAGES,COLD BAR SECTION,TABLE,2323.0,617327.34,165916.64,451410.7,1,194.32,73.12,166.5,155.82,13.95,1.25,star,"Keep quality high, feature prominently, and bundle for upsell.",1.72
Stories Airport,BLUEBERRY YOGHURT COMBO MEDIUM,FOOD,FROZEN YOGHURT,TABLE,1473.3,575162.16,125039.53,450122.63,1,305.52,78.26,166.5,155.82,8.85,1.96,star,"Keep quality high, feature prominently, and bundle for upsell.",1.72
Stories Airport,WHITE MOCHA MEDIUM,BEVERAGES,HOT BAR SECTION,TABLE,2232.0,589837.85,148120.53,441717.32,1,197.9,74.89,166.5,155.82,13.41,1.27,star,"Keep quality high, feature prominently, and bundle for upsell.",1.69
Stories Airport,CARAMEL FRAPP LARGE,BEVERAGES,COLD BAR SECTION,TABLE,1768.0,530930.93,126655.95,404274.98,1,228.66,76.14,166.5,155.82,10.62,1.47,star,"Keep quality high, feature prominently, and bundle for upsell.",1.54
Stories Airport,ICED SPANISH LATTE MEDIUM,BEVERAGES,COLD BAR SECTION,TABLE,1710.0,492972.97,95301.55,397671.42,1,232.56,80.67,166.5,155.82,10.27,1.49,star,"Keep quality high, feature prominently, and bundle for upsell.",1.52
Stories Airport,WHITE MOCHA SMALL,BEVERAGES,HOT BAR SECTION,TABLE,2402.0,506666.67,115288.7,391377.97,1,162.94,77.25,166.5,155.82,14.43,1.05,star,"Keep quality high, feature prominently, and bundle for upsell.",1.49
Stories Airport,LATTE SMALL,BEVERAGES,HOT BAR SECTION,TABLE,2330.0,456054.06,81178.27,374875.79,1,160.89,82.2,166.5,155.82,13.99,1.03,star,"Keep quality high, feature prominently, and bundle for upsell.",1.43
Stories Airport,CARAMEL FRAPP SMALL,BEVERAGES,COLD BAR SECTION,TABLE,2200.0,488702.7,124021.3,364681.4,1,165.76,74.62,166.5,155.82,13.21,1.06,star,"Keep quality high, feature prominently, and bundle for upsell.",1.39
Stories Airport,DOUBLE ESPRESSO,BEVERAGES,HOT BAR SECTION,TABLE,2106.0,401549.56,44198.32,357351.24,1,169.68,88.99,166.5,155.82,12.65,1.09,star,"Keep quality high, feature prominently, and bundle for upsell.",1.36
Stories Airport,ICED CARAMEL MACCHIATO MEDIUM,BEVERAGES,COLD BAR SECTION,TABLE,1652.0,436564.56,83841.1,352723.46,1,213.51,80.8,166.5,155.82,9.92,1.37,star,"Keep quality high, feature prominently, and bundle for upsell.",1.35
Stories Airport,CHOCOLATE CREAM FRAPP MEDIUM,BEVERAGES,COLD BAR SECTION,TABLE,1782.0,473801.8,122659.77,351142.03,1,197.05,74.11,166.5,155.82,10.7,1.26,star,"Keep quality high, feature prominently, and bundle for upsell.",1.34
Stories Airport,LAZY CAKE,FOOD,COFFEE PASTRY,TABLE,1700.0,561561.56,253583.33,307978.23,1,181.16,54.84,166.5,155.82,10.21,1.16,star,"Keep quality high, feature prominently, and bundle for upsell.",1.18
Stories Airport,ICED PEACH TEA MEDIUM,BEVERAGES,COLD BAR SECTION,TABLE,1476.0,354594.6,70205.91,284388.69,1,192.68,80.2,166.5,155.82,8.86,1.24,star,"Keep quality high, feature prominently, and bundle for upsell.",1.09
Stories Airport,ORIGINAL YOGHURT COMBO MEDIUM,FOOD,FROZEN YOGHURT,TABLE,967.0,377507.5,97561.74,279945.76,1,289.5,74.16,166.5,155.82,5.81,1.86,star,"Keep quality high, feature prominently, and bundle for upsell.",1.07
