source_file,row_type,branch,division,group,description,qty,total_amount
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,FROZEN YOGHURT,SPECIALTY YOGHURT,TASTING CUP RICOTTA,133.0,0.0
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,FROZEN YOGHURT,SPECIALTY YOGHURT,Total by Group: SPECIALTY YOGHURT,204.5,24616.67
rep_s_00191_SMRY-3.csv,division_total,Stories Ain El Mreisseh,FROZEN YOGHURT,SPECIALTY YOGHURT,Total by Division: FROZEN YOGHURT,273557.8,21993352.46
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,KIBBEB B LABAN,2.0,1261.26
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,FREEKEH WITH CHICKEN,3.0,1891.89
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,LASAGNA,8.0,5045.05
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,ORIENTAL RICE,4.0,2522.52
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,SHAKRIYEH,4.0,2522.52
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,SHISH BARAK,9.0,5675.68
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,CHICKEN ALFREDO PASTA,19.0,11981.98
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,CHICKEN STROGANOFF,9.0,5675.68
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,SPAGHETTI BOLOGNESE,4.0,2522.52
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,VEGETARIAN GRAPE LEAVES,25.0,15765.77
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,ROASTED CHICKEN,11.0,6936.94
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,NOUILLE,4.0,2522.52
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,BUTTER CHICKEN,20.0,12612.61
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,POTATO SOUFFLE,5.0,3153.15
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,B.B.Q CHICKEN,3.0,1891.89
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,Total by Group: PLAT DU JOUR,130.0,81981.98
rep_s_00191_SMRY-3.csv,division_total,Stories Ain El Mreisseh,PLAT DE JOUR,PLAT DU JOUR,Total by Division: PLAT DE JOUR,130.0,81981.98
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,TUNA SUB,725.0,251771.17
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,VEGGIE SUB,3226.0,15887.09
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,TURKEY & CHEESE SUB,1914.0,689832.43
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,CHICKEN TERIAKI SUB,625.0,213651.05
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,BROWN CHICKEN TERIAKI SUB,456.0,169913.51
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,BROWN TUNA SUB,1202.0,458403.6
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,BROWN TURKEY & CHEESE SUB,2404.0,942930.93
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,BROWN VEGGIE SUB,40.0,15147.15
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,PESTO HALLOUMI SUB,821.0,234824.33
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,LABNEH SUB,1570.0,102294.29
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,BROWN LABNEH SUB,648.0,182151.35
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,BROWN PESTO HALLOUMI SUB,1713.0,557795.8
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,BROWN CHICKEN CAESAR SANDWICH,568.0,270225.23
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,CHICKEN CAESAR SANDWICH,636.0,283342.34
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,PULLED BEEF CHIMICHURRI SANDWICH,57.0,23963.96
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,BROWN PULLED BEEF CHIMICHURRI SANDWICH,42.0,18918.92
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,Total by Group: SUB SANDWICHES,16647.0,4431053.16
rep_s_00191_SMRY-3.csv,division_total,Stories Ain El Mreisseh,SANDWICHES,SUB SANDWICHES,Total by Division: SANDWICHES,16647.0,4431053.16
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,CINNAMON ROLLS,CINNAMONS,CLASSIC CINNAMON ROLL LARGE,14993.0,4738588.61
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,CINNAMON ROLLS,CINNAMONS,CHOCOLATE ROLL LARGE,1686.0,539819.82
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,CINNAMON ROLLS,CINNAMONS,EXTRA CREAM CHEESE FROSTING MIX,158.0,5022.22
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,CINNAMON ROLLS,CINNAMONS,RED CINNAMON ROLL,401.0,132486.49
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,CINNAMON ROLLS,CINNAMONS,LOTUS ROLL,137.0,49508.11
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,CINNAMON ROLLS,CINNAMONS,Total by Group: CINNAMONS,17375.0,5465425.25
rep_s_00191_SMRY-3.csv,division_total,Stories Ain El Mreisseh,CINNAMON ROLLS,CINNAMONS,Total by Division: CINNAMON ROLLS,17375.0,5465425.25
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,CARTON,PACKAGING,CARTON HANDLE BAG,120.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,CARTON,PACKAGING,SMALL DESSERT BOX(1PCS),2.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,CARTON,PACKAGING,MEDIUM DESSERT BOX(2PCS),4.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,CARTON,PACKAGING,LARGE DESSERT BOX(4PCS),1.0,0.0
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,CARTON,PACKAGING,Total by Group: PACKAGING,127.0,0.0
rep_s_00191_SMRY-3.csv,division_total,Stories Ain El Mreisseh,CARTON,PACKAGING,Total by Division: CARTON,127.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,TUNA PASTA SALAD/NOT USED,9.0,4200.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,QUINOA SALAD/NOT USED,10.0,4666.67
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,CHOCOLATE PLUS,275.0,27500.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,TRIO SUB,6.0,2200.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ROAST BEEF SUB/NOT USED,1.0,366.67
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,CHICKEN BREAST SUB,11.0,3924.32
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,PRUNELLE THYME CROISSANT/NOT USED,15.0,3000.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,PRUNELLE CHEESE CROISSANT/NOT USED,33.0,6600.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,PRUNELLE CHOCOLATE CROISSANT/NOT USED,17.0,3400.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ADD ROAST BEEF/NOT USED,1.0,100.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,BROWN CHICKEN BREAST SUB,5.0,1920.72
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,BROWN ROAST BEEF SUB/NOT USED,1.0,400.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,BROWN SALAMI & PEPPERONI SUB/NOT USED,5.0,2000.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,BROWN TRIO SUB,3.0,1200.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ROCCA SALAD/NOT USED,8.0,2666.67
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,TIRAMISU ROLL/not used,44.0,16133.33
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ROCCA SALAD (GRAB&GO),252.0,108076.88
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,STEVIA SUGAR SACHET/NOT USED,632.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,POMEGRANATE CUP/NOT USED,401.0,80200.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,COCONUT CUP/NOT USED,1.0,200.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,MANGO CUP/NOT USED,1.0,366.67
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,NY STYLE COOKIE -PISTACHIO,99.0,32933.93
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,WALNUT  MOLASSES CAKE/NOT USED,3.0,900.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ADD CHOCOLATE FOUNTAIN,8.0,790.09
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ECLAIR CITRON/ NOT USED,2.0,466.67
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,DRAGON FRUIT YOGHURT SMALL/NOT USED,1.0,300.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,DRAGON FRUIT YOGHURT COMBO SMALL/NOT USED,12.0,3966.67
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,DRAGON FRUIT YOGHURT COMBO X-LARGE/NOT USED,1.0,533.33
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,DRAGON FRUIT YOGHURT COMBO MEDIUM/NOT USED,2.0,800.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,TASTING CUP DRAGON FRUIT YOGHURT/NOT USED,1.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,PASSION FRUIT YOGHURT SMALL/NOT USED,7.5,2233.33
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,PASSION FRUIT YOGHURT MEDIUM/NOT USED,0.5,166.67
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,PASSION FRUIT YOGHURT X-LARGE/NOT USED,1.0,466.67
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,TASTING CUP PASSION FRUIT/NOT USED,107.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,PASSION FRUIT YOGHURT COMBO SMALL/NOT USED,429.25,138716.67
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,PASSION FRUIT YOGHURT COMBO MEDIUM/NOT USED,143.0,55983.33
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,PASSION FRUIT YOGHURT COMBO X-LARGE/NOT USED,10.5,5500.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,JOYCREAM FRUIT ROUGES,3.0,280.18
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,BROWN FILET STEAK SANDWICH,184.0,90513.51
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,BROWN CHICKEN TRUFFLE SANDWICH/NOT USED,1.0,500.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,FILET STEAK SANDWICH,215.0,98853.45
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,NY STYLE COOKIE/NOT USED,18.0,6000.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,GRILLED VEGGIE SUB,742.0,3687.09
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,BROWN GRILLED VEGGIE SUB,8.0,4000.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,PRUNELLE PLAIN CROISSANT/NOT USED,6.0,1200.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,FRIKEH LENTIL SALAD (GRAP&GO),26.0,12133.33
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,LEBANESE SALAD (GRAB&GO),10.0,4620.42
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ADD STEAK,160.0,20791.59
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,PISTACHIO COOKIES/NOT USED,36.0,9600.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,BROOKIES/NOT USED,28.0,7466.67
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,RASPBERRY COOKIES/NOT USED,8.0,2133.33
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,NY STYLE COOKIE - RED PISTACHIO/NOT USED,18.0,6000.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,LYCHEE BOBA/NOT USED,125.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,STRAWBERRY BOBA/NOT USED,156.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,GRANELLA DI BISCOTTO COMBO,535.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,KROCCO MILK,77.0,7700.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,COOKIES & MILK,118.0,11800.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,VALENTINE HOT CHOCOLATE/NOT USED,203.0,74433.33
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,GRANELLA DI BISCOTTO,70.0,7000.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,NUTELLA ROLL,878.0,321920.72
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,K Log GRANOLLA COMBO/NOT USED,5.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ARABESCHI PISTACHIO CRYSTAL,8.0,812.61
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,BROWN ASIAN CRAB SANDWICH,7.0,2601.8
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ASIAN CRAB SANDWICH,11.0,3742.64
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ADD CRAB,4.0,533.33
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,BROWN STEAK SANDWICH,7.0,3573.57
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,STEAK SANDWICH,2.0,960.96
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ACAI YOGHURT SMALL,36.0,19351.35
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ACAI YOGHURT COMBO SMALL,573.0,369954.96
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,TASTING CUP ACAI,222.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ORIGINAL SUGAR FREE YOGHURT COMBO MEDIUM,4.0,2042.04
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ORIGINAL SUGAR FREE YOGHURT COMBO SMALL,40.5,18243.24
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ORIGINAL SUGAR FREE YOGHURT COMBO X-LARGE,2.0,1501.5
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ORIGINAL SUGAR FREE YOGHURT MEDIUM,2.0,900.9
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ORIGINAL SUGAR FREE YOGHURT SMALL,5.0,2102.1
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,ORIGINAL SUGAR FREE YOGHURT X-LARGE,1.0,570.57
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,GRANOLA BAR CHOCOLATE,80.0,7207.21
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,NOT USED,NOT USED,GRANOLA BAR VANILLA,98.0,8828.83
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,NOT USED,NOT USED,Total by Group: NOT USED,7291.25,1646440.54
rep_s_00191_SMRY-3.csv,division_total,Stories Ain El Mreisseh,NOT USED,NOT USED,Total by Division: NOT USED,7291.25,1646440.54
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SUBS,ADD ONS,ADD SMOKED TURKEY,612.0,61916.82
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SUBS,ADD ONS,ADD CHEDDAR CHEESE,104.0,6675.68
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SUBS,ADD ONS,ADD TUNA,240.0,32845.65
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SUBS,ADD ONS,ADD CHICKEN,377.0,51703.3
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SUBS,ADD ONS,ADD HALLOUM CHEESE,476.0,44617.12
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,SUBS,ADD ONS,ADD PULLED BEEF,63.0,9459.46
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,SUBS,ADD ONS,Total by Group: ADD ONS,1872.0,207218.02
rep_s_00191_SMRY-3.csv,division_total,Stories Ain El Mreisseh,SUBS,ADD ONS,Total by Division: SUBS,1872.0,207218.02
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,POP UP BEVERAGE,POP UP BEVERAGE,AMERICANO COMBO,0.0,0.0
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,POP UP BEVERAGE,POP UP BEVERAGE,Total by Group: POP UP BEVERAGE,0.0,0.0
rep_s_00191_SMRY-3.csv,division_total,Stories Ain El Mreisseh,POP UP BEVERAGE,POP UP BEVERAGE,Total by Division: POP UP BEVERAGE,0.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,OFFER,OFFER,CINNAMON ROLL+DRINK,0.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,OFFER,OFFER,TURKEY & CHEESE SUB+DRINK,0.0,0.0
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,OFFER,OFFER,Total by Group: OFFER,0.0,0.0
rep_s_00191_SMRY-3.csv,division_total,Stories Ain El Mreisseh,OFFER,OFFER,Total by Division: OFFER,0.0,0.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED FOOD,FREEZE DROPS STRAWBERRY,1526.0,304286.49
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED FOOD,MEDIUM CHIPS,1797.0,114574.17
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED FOOD,MATCHA CUP,83.0,17447.45
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED FOOD,VANILLA  ASH,86.0,18078.08
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED FOOD,BEETROOT CUP,41.0,8618.62
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED FOOD,CHOCOLATE SP/MO,123.0,25855.86
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED FOOD,HONEY PEANUT ST BITES,286.0,46378.38
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED FOOD,SPECIALITY COFFEE ST BITES,249.0,40378.38
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED FOOD,Total by Group: PACKAGED FOOD,4191.0,575617.42
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,SALADS,GREEK SALAD (GRAB&GO),62.0,26297.3
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,SALADS,QUINOA SALAD (GRAB&GO),364.0,169215.01
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,SALADS,TUNA PASTA SALAD (GRAB&GO),524.0,243587.39
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,SALADS,ASIAN SALAD (GRAB&GO),222.0,97495.5
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,SALADS,CAESER SALAD (GRAB&GO),42.0,17657.66
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,SALADS,CHICKEN CAESER SALAD (GRAB&GO),103.0,47633.63
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,SALADS,MEXICAN FEISTA SALAD,2.0,960.96
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,SALADS,CHICKEN VERDE SALAD,4.0,1849.85
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,SALADS,PASTA PESTO SALAD,3.0,1441.44
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,GRAB&GO FOOD,SALADS,Total by Group: SALADS,1326.0,606138.74
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,FRUITS,PINEAPPLE CUP,707.0,255909.01
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,FRUITS,BOUMALI CUP,367.0,73380.18
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,GRAB&GO FOOD,FRUITS,Total by Group: FRUITS,1074.0,329289.19
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED DESSERT,TIRAMISU CUP,386.0,144894.89
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED DESSERT,MAK BAR CHOCOLATE CRUNCH,7.0,1639.64
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED DESSERT,MAK BAR PRO VANILLE,11.0,3105.11
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED DESSERT,MAK BAR PRO COOKIES CREAM,21.0,5927.93
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED DESSERT,MAK BAR WHITE ALMOND CRUNCH,15.0,3513.51
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED DESSERT,Total by Group: PACKAGED DESSERT,440.0,159081.08
rep_s_00191_SMRY-3.csv,division_total,Stories Ain El Mreisseh,GRAB&GO FOOD,PACKAGED DESSERT,Total by Division: GRAB&GO FOOD,7031.0,1670126.42
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,DONUTS,DONUTS,PISTACHIO CREAM DOUGHNUTS,176.0,35200.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,DONUTS,DONUTS,BOSTON CREAM DONUT,495.0,99000.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,DONUTS,DONUTS,OREO DOUGHNUTS,332.0,66400.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,DONUTS,DONUTS,HAZELNUT DOUGHNUTS,427.0,85400.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,DONUTS,DONUTS,STRAWBERRY DOUGHNUTS,384.0,76800.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,DONUTS,DONUTS,LOTUS DOUGHNUTS,439.0,87800.0
rep_s_00191_SMRY-3.csv,item,Stories Ain El Mreisseh,DONUTS,DONUTS,KINDER DOUGHNUTS,281.0,56200.0
rep_s_00191_SMRY-3.csv,group_total,Stories Ain El Mreisseh,DONUTS,DONUTS,Total by Group: DONUTS,2534.0,506800.0
